epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,1222.23,2.26604,0.17391,0.68116,2.21583,9.85714e-05,3.28571e-05,9.85714e-05,3.28571e-05,0.0672414,0.0671757,9.85714e-05,3.28571e-05
2,1769.61,2.23171,0.17391,0.68116,2.18947,0.000190708,6.35693e-05,0.000190708,6.35693e-05,0.0340002,0.0338731,0.000190708,6.35693e-05
3,2110.17,2.20778,0.14493,0.66667,2.18624,0.000274925,9.16415e-05,0.000274925,9.16415e-05,0.000751115,0.000567832,0.000274925,9.16415e-05
4,2417.31,2.19722,0.17391,0.68116,2.18838,0.00026436,8.812e-05,0.00026436,8.812e-05,0.00026436,8.812e-05,0.00026436,8.812e-05
5,2692.64,2.2043,0.2029,0.66667,2.17295,0.00025248,8.416e-05,0.00025248,8.416e-05,0.00025248,8.416e-05,0.00025248,8.416e-05
6,2984.92,2.17332,0.2029,0.63768,2.17321,0.0002406,8.02e-05,0.0002406,8.02e-05,0.0002406,8.02e-05,0.0002406,8.02e-05
7,3268.39,2.15227,0.18841,0.63768,2.10777,0.00022872,7.624e-05,0.00022872,7.624e-05,0.00022872,7.624e-05,0.00022872,7.624e-05
8,3557.38,2.15459,0.18841,0.65217,2.18264,0.00021684,7.228e-05,0.00021684,7.228e-05,0.00021684,7.228e-05,0.00021684,7.228e-05
9,3842.73,2.14011,0.18841,0.68116,2.14902,0.00020496,6.832e-05,0.00020496,6.832e-05,0.00020496,6.832e-05,0.00020496,6.832e-05
10,4158.7,2.14197,0.23188,0.71014,2.07316,0.00019308,6.436e-05,0.00019308,6.436e-05,0.00019308,6.436e-05,0.00019308,6.436e-05
11,4461.16,2.13944,0.23188,0.73913,2.0929,0.0001812,6.04e-05,0.0001812,6.04e-05,0.0001812,6.04e-05,0.0001812,6.04e-05
12,4739.68,2.12286,0.28986,0.71014,2.03901,0.00016932,5.644e-05,0.00016932,5.644e-05,0.00016932,5.644e-05,0.00016932,5.644e-05
13,4985.66,2.11051,0.24638,0.69565,2.05471,0.00015744,5.248e-05,0.00015744,5.248e-05,0.00015744,5.248e-05,0.00015744,5.248e-05
14,5258.72,2.10325,0.24638,0.73913,2.07631,0.00014556,4.852e-05,0.00014556,4.852e-05,0.00014556,4.852e-05,0.00014556,4.852e-05
15,5533.03,2.08049,0.24638,0.72464,1.98688,0.00013368,4.456e-05,0.00013368,4.456e-05,0.00013368,4.456e-05,0.00013368,4.456e-05
16,5806.93,2.0809,0.30435,0.73913,2.02605,0.0001218,4.06e-05,0.0001218,4.06e-05,0.0001218,4.06e-05,0.0001218,4.06e-05
17,6047.67,2.08249,0.27536,0.72464,1.99914,0.00010992,3.664e-05,0.00010992,3.664e-05,0.00010992,3.664e-05,0.00010992,3.664e-05
18,6317.54,2.06332,0.30435,0.73913,2.0363,9.804e-05,3.268e-05,9.804e-05,3.268e-05,9.804e-05,3.268e-05,9.804e-05,3.268e-05
19,6585.65,2.06645,0.31884,0.73913,2.01729,8.616e-05,2.872e-05,8.616e-05,2.872e-05,8.616e-05,2.872e-05,8.616e-05,2.872e-05
20,6854.74,2.05773,0.31884,0.73913,2.05474,7.428e-05,2.476e-05,7.428e-05,2.476e-05,7.428e-05,2.476e-05,7.428e-05,2.476e-05
21,7105.95,2.07274,0.31884,0.76812,1.98371,6.24e-05,2.08e-05,6.24e-05,2.08e-05,6.24e-05,2.08e-05,6.24e-05,2.08e-05
22,7381.13,2.04505,0.30435,0.76812,1.98043,5.052e-05,1.684e-05,5.052e-05,1.684e-05,5.052e-05,1.684e-05,5.052e-05,1.684e-05
23,7655.77,2.07495,0.26087,0.75362,2.01414,3.864e-05,1.288e-05,3.864e-05,1.288e-05,3.864e-05,1.288e-05,3.864e-05,1.288e-05
24,7932.69,2.06267,0.28986,0.75362,2.01228,2.676e-05,8.92e-06,2.676e-05,8.92e-06,2.676e-05,8.92e-06,2.676e-05,8.92e-06
25,8175.64,2.06143,0.30435,0.73913,2.01979,1.488e-05,4.96e-06,1.488e-05,4.96e-06,1.488e-05,4.96e-06,1.488e-05,4.96e-06
