epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
40,1747.56,1.66534,0.44928,0.94203,1.485,6.834e-05,2.278e-05,6.834e-05,2.278e-05,6.834e-05,2.278e-05,6.834e-05,2.278e-05
41,1807.76,1.6494,0.44928,0.95652,1.5001,6.24e-05,2.08e-05,6.24e-05,2.08e-05,6.24e-05,2.08e-05,6.24e-05,2.08e-05
42,1861.15,1.63515,0.46377,0.98551,1.45304,5.646e-05,1.882e-05,5.646e-05,1.882e-05,5.646e-05,1.882e-05,5.646e-05,1.882e-05
43,1904.78,1.60223,0.46377,0.95652,1.67268,5.052e-05,1.684e-05,5.052e-05,1.684e-05,5.052e-05,1.684e-05,5.052e-05,1.684e-05
44,1947.77,1.63928,0.46377,0.98551,1.43808,4.458e-05,1.486e-05,4.458e-05,1.486e-05,4.458e-05,1.486e-05,4.458e-05,1.486e-05
45,1990.57,1.61981,0.46377,0.95652,1.56818,3.864e-05,1.288e-05,3.864e-05,1.288e-05,3.864e-05,1.288e-05,3.864e-05,1.288e-05
46,2033.69,1.62191,0.46377,0.97101,1.40932,3.27e-05,1.09e-05,3.27e-05,1.09e-05,3.27e-05,1.09e-05,3.27e-05,1.09e-05
47,2077.59,1.59017,0.46377,1,1.6152,2.676e-05,8.92e-06,2.676e-05,8.92e-06,2.676e-05,8.92e-06,2.676e-05,8.92e-06
48,2121.15,1.60769,0.46377,0.98551,1.38263,2.082e-05,6.94e-06,2.082e-05,6.94e-06,2.082e-05,6.94e-06,2.082e-05,6.94e-06
49,2166.34,1.61181,0.46377,0.95652,1.55599,1.488e-05,4.96e-06,1.488e-05,4.96e-06,1.488e-05,4.96e-06,1.488e-05,4.96e-06
50,2212.49,1.60379,0.46377,0.98551,1.60843,8.94e-06,2.98e-06,8.94e-06,2.98e-06,8.94e-06,2.98e-06,8.94e-06,2.98e-06
