epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,136.886,2.26644,0.2029,0.69565,2.16604,0.000985714,0.000328571,0.000985714,0.000328571,0.0681286,0.0674714,0.000985714,0.000328571
2,199.755,2.21536,0.27536,0.76812,2.07093,0.0019464,0.000648799,0.0019464,0.000648799,0.0357559,0.0344583,0.0019464,0.000648799
3,244.293,2.13754,0.24638,0.76812,2.19213,0.00286748,0.000955827,0.00286748,0.000955827,0.00334367,0.00143202,0.00286748,0.000955827
4,285.798,2.02471,0.26087,0.82609,1.92363,0.0028218,0.0009406,0.0028218,0.0009406,0.0028218,0.0009406,0.0028218,0.0009406
5,324.099,1.86244,0.37681,0.89855,1.76781,0.0027624,0.0009208,0.0027624,0.0009208,0.0027624,0.0009208,0.0027624,0.0009208
6,364.963,1.77005,0.43478,0.94203,1.61521,0.002703,0.000901,0.002703,0.000901,0.002703,0.000901,0.002703,0.000901
7,405.867,1.60669,0.44928,0.94203,1.46215,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812
8,446.633,1.5102,0.47826,0.97101,1.37331,0.0025842,0.0008614,0.0025842,0.0008614,0.0025842,0.0008614,0.0025842,0.0008614
9,484.362,1.39579,0.43478,0.94203,1.32064,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416
10,525.091,1.35281,0.47826,0.97101,1.20503,0.0024654,0.0008218,0.0024654,0.0008218,0.0024654,0.0008218,0.0024654,0.0008218
11,565.699,1.29655,0.44928,0.97101,1.20006,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802
12,606.685,1.2543,0.56522,0.95652,1.12414,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822
