epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,1172.64,2.27929,0.17391,0.62319,2.18722,0.0051,0.0017,0.0051,0.0017,0.0881,0.0847,0.0051,0.0017
2,2318.07,2.15569,0.18841,0.65217,2.2185,0.0100842,0.0033614,0.0100842,0.0033614,0.0750842,0.0683614,0.0100842,0.0033614
3,3335.86,1.96587,0.27536,0.7971,1.92401,0.0146407,0.00488024,0.0146407,0.00488024,0.0616407,0.0518802,0.0146407,0.00488024
4,3943.71,1.71081,0.36232,0.91304,1.67477,0.0187696,0.00625652,0.0187696,0.00625652,0.0477696,0.0352565,0.0187696,0.00625652
5,4553.91,1.41884,0.50725,0.89855,1.58867,0.0224707,0.00749024,0.0224707,0.00749024,0.0334707,0.0184902,0.0224707,0.00749024
6,5188.28,1.31767,0.37681,0.85507,1.89525,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
7,5798.52,1.21101,0.57971,0.95652,1.40373,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
8,6411.77,1.12691,0.44928,0.91304,1.81476,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
9,7016.35,1.12572,0.6087,1,0.75312,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
10,7621.06,1.04967,0.63768,0.98551,0.68037,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
11,8263.63,0.9922,0.66667,1,0.79274,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
12,8873.16,0.916,0.5942,1,0.76779,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
13,9509.91,0.93237,0.62319,0.98551,0.88773,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
14,10148.9,0.86429,0.66667,1,0.66345,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
15,10788.7,0.8648,0.71014,1,0.76499,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
16,11433,0.78854,0.68116,1,0.78552,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
17,12078.2,0.77565,0.65217,1,0.83626,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
18,12716.6,0.75471,0.69565,1,1.06048,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
19,13364.6,0.71714,0.73913,1,0.93958,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
20,14010.3,0.69317,0.75362,1,0.51723,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
21,14665.5,0.64822,0.73913,1,0.49862,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
22,15314,0.59069,0.68116,1,0.52312,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
23,15963.8,0.61,0.72464,1,1.0326,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
24,16638.3,0.57258,0.73913,1,0.5232,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
25,17305,0.55963,0.73913,1,0.64063,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
