epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,1069.82,2.26075,0.18841,0.66667,2.20439,0.000985714,0.000328571,0.000985714,0.000328571,0.0681286,0.0674714,0.000985714,0.000328571
2,1606.82,2.20748,0.21739,0.62319,2.12579,0.00190708,0.000635693,0.00190708,0.000635693,0.0357166,0.0344452,0.00190708,0.000635693
3,1950.56,2.14599,0.27536,0.66667,2.07916,0.00274925,0.000916415,0.00274925,0.000916415,0.00322544,0.00139261,0.00274925,0.000916415
4,2262.19,2.08769,0.30435,0.72464,1.98071,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812
5,2536.6,1.9522,0.37681,0.82609,1.8471,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416
6,2805.29,1.8727,0.43478,0.91304,1.74887,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802
7,3076.25,1.71367,0.3913,0.89855,1.61665,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624
8,3346.85,1.67,0.43478,0.94203,1.55984,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228
9,3588.94,1.56528,0.46377,0.92754,1.44086,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
10,3850.24,1.47216,0.53623,0.95652,1.26015,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
11,4115.53,1.42844,0.55072,0.97101,1.25492,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604
12,4379.71,1.37144,0.5942,0.97101,1.15781,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644
13,4611.68,1.25524,0.65217,0.98551,1.01564,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248
14,4873.42,1.34458,0.6087,0.98551,1.07121,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852
15,5132.47,1.27667,0.6087,1,0.95315,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456
16,5393,1.23353,0.62319,0.97101,0.98344,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406
17,5632.83,1.2562,0.65217,1,1.00009,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
18,5893.54,1.26745,0.63768,0.98551,0.95814,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
19,6152.88,1.22509,0.63768,1,1.03683,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
20,6413.13,1.17977,0.62319,0.98551,0.97175,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
21,6646.04,1.19585,0.62319,1,0.97356,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
22,6903.63,1.16409,0.62319,0.98551,0.92804,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
23,7161.76,1.18315,0.65217,1,1.00573,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
24,7420.86,1.16826,0.66667,1,0.87616,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
25,7659.9,1.21083,0.66667,1,0.88613,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
