epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,92.7354,2.28502,0.14493,0.69565,2.26462,0.00051,0.00017,0.00051,0.00017,0.08351,0.08317,0.00051,0.00017
2,181.955,2.24369,0.18841,0.63768,1.96481,0.00102921,0.00034307,0.00102921,0.00034307,0.0660292,0.0653431,0.00102921,0.00034307
3,258.639,2.18873,0.21739,0.73913,2.15646,0.00152704,0.000509012,0.00152704,0.000509012,0.048527,0.047509,0.00152704,0.000509012
4,316.5,2.14441,0.27536,0.76812,2.0048,0.00200348,0.000667826,0.00200348,0.000667826,0.0310035,0.0296678,0.00200348,0.000667826
5,363.333,2.02168,0.27536,0.73913,2.04551,0.00245854,0.000819512,0.00245854,0.000819512,0.0134585,0.0118195,0.00245854,0.000819512
6,412.425,1.92639,0.31884,0.85507,2.27151,0.002703,0.000901,0.002703,0.000901,0.002703,0.000901,0.002703,0.000901
7,460.276,1.7639,0.31884,0.88406,1.63213,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812
8,509.077,1.57635,0.3913,0.92754,1.76115,0.0025842,0.0008614,0.0025842,0.0008614,0.0025842,0.0008614,0.0025842,0.0008614
9,555.117,1.42807,0.52174,0.97101,1.30337,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416
10,600.387,1.34004,0.42029,0.84058,1.4194,0.0024654,0.0008218,0.0024654,0.0008218,0.0024654,0.0008218,0.0024654,0.0008218
11,650.559,1.25086,0.33333,0.92754,1.23581,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802
12,696.473,1.20447,0.47826,0.98551,1.31479,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822
13,747.615,1.18156,0.52174,0.98551,0.94696,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624
14,791.701,1.07767,0.46377,1,1.35306,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426
15,839.084,1.06676,0.52174,0.97101,1.56009,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228
16,886.451,1.0648,0.53623,0.98551,0.97588,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703
17,934.623,1.06261,0.46377,0.97101,1.07693,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
18,981.801,1.01465,0.46377,0.95652,1.3326,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634
