epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,555.884,2.28264,0.14493,0.66667,2.2676,0.0051,0.0017,0.0051,0.0017,0.0881,0.0847,0.0051,0.0017
2,1100.81,2.15788,0.18841,0.66667,2.20939,0.0102921,0.0034307,0.0102921,0.0034307,0.0752921,0.0684307,0.0102921,0.0034307
3,1592.06,1.95831,0.42029,0.84058,1.5419,0.0152704,0.00509012,0.0152704,0.00509012,0.0622704,0.0520901,0.0152704,0.00509012
4,1899.23,1.70499,0.56522,0.92754,1.23742,0.0200348,0.00667826,0.0200348,0.00667826,0.0490348,0.0356783,0.0200348,0.00667826
5,2209.19,1.33697,0.4058,0.86957,1.92441,0.0245854,0.00819512,0.0245854,0.00819512,0.0355854,0.0191951,0.0245854,0.00819512
6,2502.99,1.32276,0.4058,0.97101,1.65522,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
7,2789.98,1.27193,0.52174,1,1.27937,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
8,3078.09,1.17816,0.3913,0.84058,1.85649,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
9,3366.44,1.06352,0.5942,0.94203,1.26388,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
10,3655.35,1.0572,0.57971,0.97101,0.77116,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
11,3941.63,0.99701,0.52174,0.98551,0.89752,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
12,4235.34,1.0217,0.55072,1,0.8086,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
13,4522.11,0.86334,0.62319,1,0.77966,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
14,4808.58,0.90548,0.5942,0.97101,0.66945,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
15,5099.86,0.87373,0.55072,1,0.7748,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
16,5393.56,0.8541,0.62319,0.98551,0.80435,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
17,5681.94,0.82051,0.56522,1,1.14939,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
18,5973.12,0.82723,0.6087,1,0.93302,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
19,6261.39,0.7504,0.6087,1,1.33088,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
20,6550.32,0.75939,0.62319,0.98551,0.60863,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
