epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,131.851,2.25219,0.23188,0.66667,2.19561,0.00985714,0.00328571,0.00985714,0.00328571,0.077,0.0704286,0.00985714,0.00328571
2,194.608,1.96813,0.28986,0.81159,2.11446,0.019464,0.00648799,0.019464,0.00648799,0.0532735,0.0402975,0.019464,0.00648799
3,238.648,1.66088,0.33333,0.89855,1.75132,0.0286748,0.00955827,0.0286748,0.00955827,0.029151,0.0100345,0.0286748,0.00955827
4,279.462,1.47628,0.43478,0.97101,1.48087,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
5,317.551,1.46118,0.56522,0.98551,1.26567,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
6,358.976,1.47994,0.50725,0.95652,1.45209,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
7,399.859,1.41455,0.57971,0.94203,1.23428,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
8,440.713,1.39648,0.5942,0.97101,1.52586,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
9,478.299,1.29717,0.55072,0.94203,1.40809,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
10,519.439,1.19349,0.56522,0.97101,1.20226,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
11,560.334,1.27895,0.50725,1,1.21616,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
12,601.534,1.23675,0.47826,0.98551,1.18488,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
13,639.362,1.16121,0.57971,0.97101,1.00678,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
14,680.37,1.12925,0.55072,0.97101,1.07894,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
15,721.337,1.05011,0.62319,0.97101,1.12122,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
16,762.154,1.03441,0.56522,0.97101,1.1747,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
17,799.93,1.04272,0.56522,0.94203,1.14938,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
18,841.289,0.9932,0.6087,1,0.9766,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
19,882.92,1.02901,0.52174,0.97101,1.18577,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
20,923.696,0.99261,0.56522,0.98551,1.0574,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
21,961.413,0.97189,0.6087,0.98551,1.05924,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
22,1002.55,0.93829,0.53623,1,1.10434,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
23,1044.09,0.89904,0.57971,0.97101,1.14425,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
24,1085.12,0.9838,0.5942,0.98551,1.02613,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
25,1122.78,0.90748,0.6087,0.98551,1.10425,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
26,1163.58,0.90999,0.57971,0.97101,1.17313,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
27,1204.83,0.89811,0.57971,0.97101,1.06062,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
28,1246.2,0.86902,0.65217,0.97101,0.90122,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
29,1284.11,0.81512,0.65217,0.98551,0.92359,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,1325.28,0.82043,0.62319,0.98551,1.06712,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,1366.38,0.76564,0.63768,0.97101,1.0412,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,1407.28,0.83738,0.66667,0.98551,0.96675,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,1445.3,0.80112,0.6087,0.98551,0.9634,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,1486.39,0.73208,0.63768,0.98551,0.99798,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,1527.39,0.75423,0.65217,0.98551,1.00075,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,1568.53,0.72939,0.5942,0.98551,1.07676,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,1606.37,0.74855,0.63768,0.98551,1.05487,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,1647.28,0.6989,0.62319,0.98551,1.08457,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,1688.42,0.66798,0.63768,0.98551,0.89729,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,1729.09,0.64624,0.65217,0.98551,0.9656,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,1767.22,0.67034,0.65217,0.98551,0.93854,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,1808.81,0.67501,0.63768,0.98551,0.87771,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,1849.95,0.65356,0.68116,0.98551,1.0177,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
