epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,639.141,2.2451,0.18841,0.68116,2.12826,0.00971429,0.0032381,0.00971429,0.0032381,0.0773333,0.0708571,0.00971429,0.0032381
2,1018.29,2.01506,0.23188,0.78261,2.15985,0.0189336,0.0063112,0.0189336,0.0063112,0.0532193,0.0405969,0.0189336,0.0063112
3,1275.87,1.6402,0.33333,0.71014,1.81481,0.0273609,0.0091203,0.0273609,0.0091203,0.0283133,0.0100727,0.0273609,0.0091203
4,1514.45,1.39649,0.31884,0.88406,1.71307,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
5,1730.5,1.27675,0.52174,0.98551,1.17849,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
6,1980,1.26685,0.56522,0.94203,1.3123,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
7,2219.61,1.19472,0.52174,0.95652,1.49254,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
8,2455.6,1.17919,0.6087,0.98551,1.16156,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
9,2670.12,1.10725,0.63768,0.98551,0.94531,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
10,2906.94,1.03365,0.55072,0.97101,0.85233,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
11,3151.67,0.97971,0.63768,0.98551,0.93988,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
12,3396.69,0.96641,0.65217,0.98551,0.86546,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
13,3605.49,0.84724,0.72464,1,0.75025,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
14,3839.33,1.01648,0.6087,1,0.9776,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
15,4075.91,0.89762,0.65217,1,0.97705,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
16,4314.18,0.81735,0.69565,1,0.89806,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
17,4525.49,0.80594,0.63768,1,0.96425,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
18,4763.45,0.84947,0.71014,1,0.77697,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
19,4999.9,0.74642,0.66667,1,1.02333,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
20,5239.12,0.80184,0.62319,1,0.76214,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
21,5454.59,0.70265,0.66667,1,0.81075,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
22,5690.89,0.7227,0.65217,1,0.73494,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
23,5926.4,0.69193,0.63768,1,0.95435,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
24,6158.61,0.60816,0.65217,1,0.77603,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
25,6371.14,0.68515,0.65217,1,0.75063,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
