epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,966.019,2.2525,0.2029,0.68116,2.14495,0.00985714,0.00328571,0.00985714,0.00328571,0.077,0.0704286,0.00985714,0.00328571
2,1367.48,2.0098,0.37681,0.76812,1.88849,0.0190708,0.00635693,0.0190708,0.00635693,0.0528803,0.0401665,0.0190708,0.00635693
3,1665.54,1.5936,0.3913,0.88406,1.67294,0.0274925,0.00916415,0.0274925,0.00916415,0.0279686,0.00964034,0.0274925,0.00916415
4,1957.89,1.47667,0.55072,0.98551,1.07177,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
5,2236,1.32428,0.53623,1,1.09432,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
6,2529.13,1.34653,0.47826,0.95652,1.2466,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
7,2813.15,1.25538,0.5942,0.97101,1.06638,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
8,3108.2,1.22614,0.50725,0.98551,1.09003,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
9,3361.79,1.14489,0.57971,0.98551,0.9453,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
10,3642.98,1.13368,0.68116,0.97101,0.90079,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
11,3913.72,1.03669,0.62319,0.97101,1.06422,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
12,4189.73,0.99281,0.65217,1,0.87804,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
13,4440.21,0.8893,0.65217,0.98551,0.87918,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
14,4731.42,0.98919,0.69565,1,0.8091,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
15,5043.42,0.93477,0.6087,1,0.78498,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
16,5352.44,0.87206,0.66667,1,0.74865,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
17,5632.39,0.88108,0.69565,1,0.75669,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
18,5956.27,0.90866,0.68116,1,0.91758,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
19,6270.28,0.79712,0.65217,1,0.93529,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
20,6583.81,0.81602,0.63768,1,0.76605,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
21,6862.4,0.7593,0.66667,1,0.76187,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
22,7249.34,0.72802,0.62319,1,0.80292,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
23,7664.49,0.73182,0.62319,1,0.84797,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
24,8080.59,0.71533,0.62319,1,0.87777,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
25,8456.74,0.73206,0.5942,1,0.81377,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
