epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,153.778,2.26397,0.2029,0.69565,2.25757,0.000971429,0.00032381,0.000971429,0.00032381,0.0685905,0.0679429,0.000971429,0.00032381
2,256.768,2.2182,0.24638,0.71014,2.11445,0.00189336,0.00063112,0.00189336,0.00063112,0.0361791,0.0349168,0.00189336,0.00063112
3,331.32,2.1221,0.23188,0.66667,2.26395,0.00273609,0.00091203,0.00273609,0.00091203,0.00368847,0.00186441,0.00273609,0.00091203
4,397.51,2.01618,0.18841,0.71014,2.06441,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812
5,455.621,1.84187,0.36232,0.84058,1.82784,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416
6,522.866,1.71306,0.3913,0.94203,1.90756,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802
7,590.571,1.56895,0.43478,0.92754,1.48196,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624
8,662.602,1.44507,0.47826,0.94203,1.55061,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228
9,726.713,1.32937,0.42029,0.92754,1.42444,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
10,795.563,1.31485,0.53623,0.97101,1.22716,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
11,860.436,1.24837,0.47826,0.98551,1.22573,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604
12,929.69,1.21807,0.5942,0.98551,1.11946,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644
13,993.527,1.22963,0.47826,0.98551,1.01291,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248
14,1064.59,1.11216,0.49275,0.97101,1.10025,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852
15,1128.51,1.0893,0.53623,0.97101,1.35369,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456
16,1186.07,1.09752,0.52174,0.95652,1.19856,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406
17,1243.23,1.14258,0.53623,0.98551,1.08493,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
18,1299.39,1.08039,0.52174,0.98551,1.17635,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
19,1349.68,1.08624,0.55072,1,1.03205,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
20,1393.03,1.07628,0.57971,1,0.93962,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
21,1432.5,1.00755,0.57971,0.98551,0.95485,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
22,1475.18,1.05619,0.56522,0.97101,1.11923,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
23,1517.62,1.04377,0.56522,0.97101,1.16728,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
24,1560.05,1.05809,0.55072,0.98551,0.98339,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
25,1599.25,1.01824,0.55072,0.98551,1.17565,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
