epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,902.42,2.32127,0.18841,0.62319,2.18653,0.00051,0.00017,0.00051,0.00017,0.08351,0.08317,0.00051,0.00017
2,1812.37,2.23111,0.17391,0.63768,2.18515,0.00102921,0.00034307,0.00102921,0.00034307,0.0660292,0.0653431,0.00102921,0.00034307
3,2528.59,2.19542,0.17391,0.65217,2.06321,0.00152704,0.000509012,0.00152704,0.000509012,0.048527,0.047509,0.00152704,0.000509012
4,2943.48,2.17284,0.18841,0.66667,2.12763,0.00200348,0.000667826,0.00200348,0.000667826,0.0310035,0.0296678,0.00200348,0.000667826
5,3366.7,2.12927,0.2029,0.68116,2.15923,0.00245854,0.000819512,0.00245854,0.000819512,0.0134585,0.0118195,0.00245854,0.000819512
6,3808.29,2.05836,0.28986,0.71014,2.08645,0.002703,0.000901,0.002703,0.000901,0.002703,0.000901,0.002703,0.000901
7,4128.85,1.95001,0.31884,0.82609,1.83195,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812
8,4427.55,1.85469,0.42029,0.7971,2.03463,0.0025842,0.0008614,0.0025842,0.0008614,0.0025842,0.0008614,0.0025842,0.0008614
9,4723.46,1.73028,0.44928,0.91304,1.63634,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416
10,5016.54,1.60539,0.50725,0.95652,1.408,0.0024654,0.0008218,0.0024654,0.0008218,0.0024654,0.0008218,0.0024654,0.0008218
11,5312.23,1.49524,0.44928,0.94203,1.44251,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802
12,5605.75,1.42368,0.52174,0.98551,0.97834,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822
13,5897.96,1.30473,0.52174,0.92754,1.07705,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624
14,6190.78,1.31082,0.5942,0.97101,1.14933,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426
15,6500.04,1.21137,0.56522,0.97101,0.94765,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228
16,6797.14,1.18677,0.57971,0.97101,1.10972,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703
17,7095.17,1.16551,0.57971,0.95652,1.11391,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
18,7393.09,1.13389,0.65217,1,0.95442,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634
19,7689.29,1.09293,0.6087,1,1.20065,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
