epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,67.2506,2.268,0.17391,0.72464,2.22835,0.0051,0.0017,0.0051,0.0017,0.0881,0.0847,0.0051,0.0017
2,135.033,2.11752,0.21739,0.66667,2.10326,0.0100842,0.0033614,0.0100842,0.0033614,0.0750842,0.0683614,0.0100842,0.0033614
3,196.406,1.81851,0.27536,0.75362,2.18691,0.0146407,0.00488024,0.0146407,0.00488024,0.0616407,0.0518802,0.0146407,0.00488024
4,235.995,1.53266,0.37681,0.86957,1.64126,0.0187696,0.00625652,0.0187696,0.00625652,0.0477696,0.0352565,0.0187696,0.00625652
5,275.797,1.36562,0.23188,0.69565,2.34024,0.0224707,0.00749024,0.0224707,0.00749024,0.0334707,0.0184902,0.0224707,0.00749024
6,315.303,1.38567,0.36232,0.97101,1.99396,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
7,355.293,1.29432,0.44928,0.97101,1.16373,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
8,395.706,1.29619,0.26087,0.78261,2.72634,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
9,435.458,1.13699,0.49275,1,1.03041,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
10,475.334,1.13936,0.46377,0.98551,1.03646,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
11,515.211,1.14861,0.6087,1,1.13133,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
12,555.34,1.08462,0.68116,0.98551,0.67302,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
13,595.053,1.04719,0.68116,1,0.95352,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
14,634.862,0.97051,0.56522,1,0.93256,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
15,674.296,0.91772,0.63768,0.98551,0.95915,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
16,714.072,0.92047,0.62319,0.98551,0.79806,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
17,753.841,0.89143,0.63768,1,0.90013,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
18,793.498,0.84034,0.68116,0.97101,1.02936,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
19,833.222,0.90549,0.68116,1,0.82912,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
20,872.903,0.81667,0.5942,1,0.75656,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
21,912.526,0.76493,0.6087,1,0.63033,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
22,952.077,0.82761,0.5942,1,1.16958,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
23,991.769,0.72257,0.65217,1,0.9598,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
24,1032.08,0.77432,0.63768,1,0.66731,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
25,1071.7,0.69709,0.62319,1,0.96063,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
