epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,123.507,2.27241,0.17391,0.69565,2.25903,9.85714e-05,3.28571e-05,9.85714e-05,3.28571e-05,0.0672414,0.0671757,9.85714e-05,3.28571e-05
2,185.668,2.25387,0.17391,0.65217,2.19677,0.000190708,6.35693e-05,0.000190708,6.35693e-05,0.0340002,0.0338731,0.000190708,6.35693e-05
3,230.361,2.23603,0.14493,0.66667,2.24602,0.000274925,9.16415e-05,0.000274925,9.16415e-05,0.000751115,0.000567832,0.000274925,9.16415e-05
4,276.758,2.22294,0.15942,0.68116,2.19467,0.00026436,8.812e-05,0.00026436,8.812e-05,0.00026436,8.812e-05,0.00026436,8.812e-05
5,314.175,2.19,0.18841,0.69565,2.19424,0.00025248,8.416e-05,0.00025248,8.416e-05,0.00025248,8.416e-05,0.00025248,8.416e-05
6,355.518,2.18369,0.17391,0.71014,2.2028,0.0002406,8.02e-05,0.0002406,8.02e-05,0.0002406,8.02e-05,0.0002406,8.02e-05
7,396.244,2.16363,0.21739,0.68116,2.14224,0.00022872,7.624e-05,0.00022872,7.624e-05,0.00022872,7.624e-05,0.00022872,7.624e-05
8,436.52,2.15574,0.24638,0.78261,2.12974,0.00021684,7.228e-05,0.00021684,7.228e-05,0.00021684,7.228e-05,0.00021684,7.228e-05
9,474.29,2.13239,0.24638,0.73913,2.09108,0.00020496,6.832e-05,0.00020496,6.832e-05,0.00020496,6.832e-05,0.00020496,6.832e-05
10,515.34,2.11999,0.28986,0.75362,2.11469,0.00019308,6.436e-05,0.00019308,6.436e-05,0.00019308,6.436e-05,0.00019308,6.436e-05
11,556.463,2.10092,0.28986,0.78261,1.96082,0.0001812,6.04e-05,0.0001812,6.04e-05,0.0001812,6.04e-05,0.0001812,6.04e-05
12,597.878,2.07857,0.28986,0.7971,2.04535,0.00016932,5.644e-05,0.00016932,5.644e-05,0.00016932,5.644e-05,0.00016932,5.644e-05
13,635.345,2.05013,0.31884,0.78261,2.00612,0.00015744,5.248e-05,0.00015744,5.248e-05,0.00015744,5.248e-05,0.00015744,5.248e-05
14,675.896,2.04796,0.30435,0.82609,2.00432,0.00014556,4.852e-05,0.00014556,4.852e-05,0.00014556,4.852e-05,0.00014556,4.852e-05
15,716.663,2.04166,0.30435,0.78261,2.06922,0.00013368,4.456e-05,0.00013368,4.456e-05,0.00013368,4.456e-05,0.00013368,4.456e-05
16,757.411,2.03617,0.27536,0.82609,1.98201,0.0001218,4.06e-05,0.0001218,4.06e-05,0.0001218,4.06e-05,0.0001218,4.06e-05
17,795.028,2.04229,0.30435,0.7971,2.02208,0.00010992,3.664e-05,0.00010992,3.664e-05,0.00010992,3.664e-05,0.00010992,3.664e-05
18,836.515,2.03869,0.30435,0.82609,1.93979,9.804e-05,3.268e-05,9.804e-05,3.268e-05,9.804e-05,3.268e-05,9.804e-05,3.268e-05
19,877.004,2.00023,0.31884,0.82609,1.9377,8.616e-05,2.872e-05,8.616e-05,2.872e-05,8.616e-05,2.872e-05,8.616e-05,2.872e-05
20,917.605,1.99975,0.33333,0.85507,1.87739,7.428e-05,2.476e-05,7.428e-05,2.476e-05,7.428e-05,2.476e-05,7.428e-05,2.476e-05
21,954.242,1.97835,0.36232,0.85507,1.95063,6.24e-05,2.08e-05,6.24e-05,2.08e-05,6.24e-05,2.08e-05,6.24e-05,2.08e-05
22,994.463,1.99967,0.36232,0.84058,1.96459,5.052e-05,1.684e-05,5.052e-05,1.684e-05,5.052e-05,1.684e-05,5.052e-05,1.684e-05
23,1034.86,1.97696,0.31884,0.86957,1.90016,3.864e-05,1.288e-05,3.864e-05,1.288e-05,3.864e-05,1.288e-05,3.864e-05,1.288e-05
24,1075.11,1.98318,0.33333,0.86957,1.93637,2.676e-05,8.92e-06,2.676e-05,8.92e-06,2.676e-05,8.92e-06,2.676e-05,8.92e-06
25,1112.22,1.96529,0.34783,0.86957,1.96769,1.488e-05,4.96e-06,1.488e-05,4.96e-06,1.488e-05,4.96e-06,1.488e-05,4.96e-06
