epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,2105.12,2.24513,0.26087,0.69565,2.16479,0.00985714,0.00328571,0.00985714,0.00328571,0.077,0.0704286,0.00985714,0.00328571
2,2932.81,2.02195,0.31884,0.84058,1.86963,0.0190708,0.00635693,0.0190708,0.00635693,0.0528803,0.0401665,0.0190708,0.00635693
3,3452.88,1.70339,0.43478,0.89855,1.52773,0.0274925,0.00916415,0.0274925,0.00916415,0.0279686,0.00964034,0.0274925,0.00916415
4,3934.38,1.41747,0.43478,0.89855,1.44238,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
5,4372.96,1.29605,0.62319,0.98551,0.99216,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
6,4856.21,1.26551,0.5942,0.97101,1.20249,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
7,5334.55,1.17051,0.5942,1,0.94427,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
8,5823.47,1.19503,0.53623,0.98551,1.23915,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
9,6258.28,1.18979,0.6087,1,0.98063,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
10,6746.84,1.0549,0.63768,1,0.94433,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
11,7256.22,1.12774,0.5942,0.98551,1.13565,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
12,7764.81,0.98414,0.55072,1,1.0192,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
13,8255.04,0.98422,0.56522,1,1.00086,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
14,8809.68,0.93106,0.49275,0.98551,1.28048,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
15,9339.46,0.92783,0.6087,0.97101,1.20942,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
16,9857.68,0.87132,0.57971,0.95652,1.03314,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
17,10328.3,0.80733,0.53623,0.98551,1.20642,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
18,10828.8,0.78087,0.55072,0.98551,1.14084,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
19,11330.5,0.81407,0.55072,0.98551,1.14166,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
20,11833.4,0.83091,0.56522,0.98551,1.03354,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
21,12292.7,0.82218,0.5942,0.98551,0.97603,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
22,12797,0.69871,0.62319,1,1.06932,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
23,13297.2,0.70064,0.65217,1,1.10855,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
24,13802.2,0.72727,0.65217,1,0.97781,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
25,14249.6,0.68977,0.62319,1,1.04192,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
