epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,843.908,2.2451,0.18841,0.68116,2.12826,0.00971429,0.0032381,0.00971429,0.0032381,0.0773333,0.0708571,0.00971429,0.0032381
2,1330.92,2.01317,0.23188,0.7971,2.17365,0.0193239,0.00644131,0.0193239,0.00644131,0.0536097,0.040727,0.0193239,0.00644131
3,1665.94,1.63991,0.31884,0.82609,1.62739,0.0285376,0.00951253,0.0285376,0.00951253,0.02949,0.0104649,0.0285376,0.00951253
4,1969.42,1.39231,0.15942,0.86957,3.0223,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
5,2243.91,1.3023,0.43478,0.94203,1.44911,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
6,2556.13,1.26692,0.44928,0.98551,1.27569,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
7,2868.95,1.22192,0.52174,0.98551,1.28882,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
8,3188.31,1.19879,0.50725,0.98551,1.18459,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
9,3484.91,1.12319,0.5942,0.98551,0.95437,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
10,3794.68,1.09918,0.47826,0.98551,1.1098,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
11,4102.35,1.02817,0.42029,0.97101,1.64293,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
12,4408.44,0.98249,0.63768,0.98551,0.88081,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
13,4683.51,0.90494,0.65217,1,0.8544,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
14,4988.18,1.00424,0.63768,1,0.88785,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
15,5296.75,0.97299,0.63768,1,0.95478,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
16,5603.34,0.93742,0.62319,0.98551,0.95499,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
17,5876.43,0.95047,0.62319,1,1.02577,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
18,6184.46,0.88965,0.6087,1,1.07032,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
19,6491.37,0.80183,0.62319,1,1.19624,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
20,6798.88,0.86013,0.57971,0.98551,0.84632,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
21,7074.71,0.8559,0.68116,1,0.88427,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
22,7379.92,0.77785,0.5942,0.97101,0.97355,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
23,7710.42,0.77673,0.68116,0.98551,1.31958,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
24,8020.54,0.80316,0.62319,1,1.07496,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
25,8296.49,0.76119,0.6087,1,0.87764,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
26,8601.36,0.66969,0.62319,1,1.19786,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
27,8924.9,0.63888,0.62319,1,0.73577,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
28,9234.1,0.61118,0.63768,1,0.9532,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
29,9510.77,0.62144,0.62319,1,0.96192,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,9816.26,0.64169,0.62319,1,1.39526,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,10123.9,0.61311,0.62319,1,0.90568,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,10432.4,0.61286,0.56522,1,1.29588,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,10709.9,0.53393,0.62319,1,0.96554,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,11015.6,0.53081,0.62319,1,1.09808,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,11322.5,0.57051,0.68116,1,0.77539,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,11629.3,0.48513,0.63768,1,0.80856,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,11906.3,0.45964,0.66667,1,1.01304,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,12212.2,0.47589,0.63768,1,0.96752,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,12516.6,0.50357,0.68116,1,1.01788,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,12825.4,0.43145,0.63768,1,0.80485,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,13118.7,0.4264,0.62319,1,0.98935,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
