epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,98.808,2.23412,0.21739,0.66667,2.20377,0.00971429,0.0032381,0.00971429,0.0032381,0.0773333,0.0708571,0.00971429,0.0032381
2,159.442,1.98864,0.4058,0.92754,1.72779,0.0193239,0.00644131,0.0193239,0.00644131,0.0536097,0.040727,0.0193239,0.00644131
3,204.086,1.63635,0.49275,0.97101,1.38391,0.0285376,0.00951253,0.0285376,0.00951253,0.02949,0.0104649,0.0285376,0.00951253
4,245.754,1.45486,0.44928,0.97101,1.4816,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
5,283.815,1.38958,0.50725,0.95652,1.29625,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
6,325.194,1.38562,0.3913,0.86957,1.64828,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
7,367.145,1.30108,0.50725,0.95652,1.35803,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
8,408.687,1.36335,0.53623,0.98551,1.42772,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
9,446.67,1.20214,0.52174,0.95652,1.30082,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
10,488.18,1.13032,0.52174,0.98551,1.42389,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
11,529.586,1.21391,0.33333,0.94203,1.50986,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
12,571.476,1.20326,0.62319,0.95652,0.95649,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
13,610.024,1.08335,0.62319,0.97101,0.9719,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
14,651.899,1.04361,0.46377,1,1.19564,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
15,693.847,1.05576,0.53623,1,1.13775,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
16,735.686,1.02955,0.57971,1,1.00674,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
17,774.303,0.94482,0.62319,0.97101,0.98697,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
18,815.828,0.89907,0.53623,0.98551,1.21352,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
19,857.669,1.04778,0.65217,1,0.86162,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
20,899.953,1.01065,0.6087,1,0.81213,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
21,938.473,0.91356,0.69565,1,0.78937,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
22,980.731,0.89842,0.57971,0.98551,1.1195,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
23,1022.95,0.90078,0.6087,0.98551,1.09702,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
24,1065.27,0.94156,0.6087,0.98551,0.91241,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
25,1104.13,0.8693,0.57971,1,1.09944,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
26,1145.96,0.88702,0.66667,1,1.02044,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
