epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,76.0639,2.268,0.17391,0.72464,2.22835,0.0051,0.0017,0.0051,0.0017,0.0881,0.0847,0.0051,0.0017
2,151.114,2.11546,0.21739,0.68116,2.01256,0.0102921,0.0034307,0.0102921,0.0034307,0.0752921,0.0684307,0.0102921,0.0034307
3,258.895,1.80507,0.31884,0.85507,1.80863,0.0152704,0.00509012,0.0152704,0.00509012,0.0622704,0.0520901,0.0152704,0.00509012
4,324.612,1.50311,0.26087,0.84058,2.09987,0.0200348,0.00667826,0.0200348,0.00667826,0.0490348,0.0356783,0.0200348,0.00667826
5,377.249,1.3608,0.4058,0.89855,1.60005,0.0245854,0.00819512,0.0245854,0.00819512,0.0355854,0.0191951,0.0245854,0.00819512
6,425.761,1.41634,0.17391,0.84058,2.64437,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
7,473.234,1.30044,0.4058,0.86957,1.62675,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
8,521.875,1.32962,0.11594,0.86957,3.08525,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
9,569.955,1.20955,0.37681,0.97101,1.5868,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
10,617.489,1.17469,0.4058,0.95652,1.95345,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
11,665.74,1.16227,0.56522,1,1.04677,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
12,718.829,1.17704,0.6087,1,0.71569,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
13,762.845,1.06971,0.55072,0.98551,0.81964,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
14,807.081,0.98936,0.52174,1,1.33472,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
15,850.904,0.99176,0.33333,0.98551,2.08929,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
16,894.676,1.04538,0.63768,0.98551,1.23925,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
17,938.319,1.00936,0.57971,0.98551,1.29383,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
18,981.47,0.89418,0.62319,1,1.16604,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
19,1024.99,0.98193,0.69565,1,0.76366,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
20,1070.63,0.90791,0.5942,0.98551,0.79418,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
21,1117.66,0.84888,0.5942,0.97101,0.64709,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
22,1161.6,0.83315,0.63768,0.97101,1.3912,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
23,1205.35,0.86651,0.65217,0.97101,1.26603,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
