epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,72.2669,2.28502,0.14493,0.69565,2.26462,0.00051,0.00017,0.00051,0.00017,0.08351,0.08317,0.00051,0.00017
2,144.125,2.24413,0.18841,0.65217,1.96632,0.00100842,0.00033614,0.00100842,0.00033614,0.0660084,0.0653361,0.00100842,0.00033614
3,206.39,2.19109,0.24638,0.75362,2.13843,0.00146407,0.000488024,0.00146407,0.000488024,0.0484641,0.047488,0.00146407,0.000488024
4,246.666,2.15063,0.24638,0.68116,2.06516,0.00187696,0.000625652,0.00187696,0.000625652,0.030877,0.0296257,0.00187696,0.000625652
5,287.011,2.03792,0.21739,0.76812,2.03608,0.00224707,0.000749024,0.00224707,0.000749024,0.0132471,0.011749,0.00224707,0.000749024
6,326.426,1.9463,0.21739,0.78261,2.46532,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802
7,366.022,1.80046,0.36232,0.92754,1.65755,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624
8,405.532,1.62443,0.34783,0.94203,1.80975,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228
9,444.65,1.49562,0.46377,0.97101,1.38088,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
10,484.125,1.40087,0.49275,0.95652,1.28224,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
11,523.882,1.31914,0.4058,0.97101,1.17306,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604
12,563.614,1.25952,0.50725,0.97101,1.29,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644
13,603.622,1.22823,0.56522,0.98551,0.97242,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248
14,643.266,1.12944,0.53623,0.98551,1.0729,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852
15,682.907,1.12826,0.55072,0.98551,1.43417,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456
16,722.683,1.14406,0.49275,0.98551,1.02032,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406
17,763.263,1.13329,0.57971,0.98551,1.0073,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
18,802.744,1.07728,0.42029,0.97101,1.26953,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
19,842.548,1.09748,0.47826,0.97101,1.03984,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
20,882.432,1.06272,0.57971,1,0.77589,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
21,921.92,1.0093,0.56522,1,0.83144,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
22,965.498,1.06147,0.56522,0.98551,1.16046,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
23,1005.21,1.03712,0.55072,0.98551,1.08836,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
24,1045.53,1.03512,0.6087,0.98551,0.88052,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
25,1085.49,0.98894,0.57971,0.98551,1.13486,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
